addresses,projects,name,protocol
"['0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}, {'id': 'sushi'}, {'id': 'mirror_protocol'}]",Flashloan detected,ethereum
"['0x9813037ee2218799597d83d4a5b6f3b6778218d9', '0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0xcec88180ef1af5cf7c2ea3b56e2454a8bf80a583', '0x351c3702414c0f1d8acb0156fdc20aeda8d07a8f', '0xf6badfb9b0ab2f8f3fd8225ef1ea12fa689ad1a7', '0xff64cb7ba5717a10dabc4be3a41acd2c2f95ee22', '0x27c70cd1946795b66be9d954418546998b546634']","[{'id': 'shibaswap'}, {'id': 'shib'}]",Flashloan detected,ethereum
"['0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x90f12966d69638684991ef89d34263f232ab52f9', '0x60a39010e4892b862d1bb6bdde908215ac5af6f3', '0x44b1198f4742d05902a07c4ecaa97b2b9fa8954b', '0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9']","[{'id': 'luna'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0x646703824cdb020d4e16b278808abb22432eaee0', '0x611cde65dea90918c0078ac0400a72b0d25b9bb1', '0x408e41876cccdc0f92210600ef50372656052a38', '0x5d92e78eb688450c33ad8acd1c4b7911450c9698', '0x119c71d3bbac22029622cbaec24854d3d32d2828', '0x853d955acef822db058eb8505911ed77f175b99e', '0x92c7b5ce4cb0e5483f3365c1449f21578ee9f21a', '0x027d24217f18822e6ce11821524c212f507d0787', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2']","[{'id': 'uniswap_v3'}, {'id': 'zeroex'}, {'id': 'frax'}, {'id': 'sushi'}, {'id': 'renproject'}]",Flashloan detected,ethereum
"['0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}, {'id': 'sushi'}, {'id': 'mirror_protocol'}]",Flashloan detected,ethereum
"['0x67b2f2ccc03932a9cc6d9f7a626dbf2c2b124169', '0x9759a6ac90977b93b58547b4a71c78317f391a28', '0x000000000000000000000000a448b7f2fa17afb8', '0x5ef30b9986345249bc32d8928b7ee64de9435e39', '0x60594a405d53811d3bc4766596efd80fd545a270', '0x0000000000000000000000aa4491ebd731094aab', '0xb5eb8cb6ced6b6f8e13bcd502fb489db4a726c7b', '0x1111111254fb6c44bac0bed2854e76f90643097d', '0x439901ecab06f75b14bc25fd60d53bb3a3b9e277', '0x0000000000000000000000000000000000000040', '0x35d1b3f3d7966a1dfe207aa4514c12a259a0492b', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x0000000000000000000000000000000000000000', '0xf04a5cc80b1e94c69b48f5ee68a08cd2f09a7c3e', '0xc7b548ad9cf38721810246c079b2d8083aba8909', '0x1eb4cf3a948e7d72a198fe073ccb8c7a948cd853', '0x03b8386b7c64e86c3e3b18d4bdfdae3eb92079ae', '0x2a49eae5cca3f050ebec729cf90cc910fadaf7a2', '0x00000000000000000000000000000000000072de', '0x6b175474e89094c44da98b954eedeac495271d0f']","[{'id': 'gnosis_safe'}, {'id': 'makermcd'}, {'id': 'makermcd'}, {'id': 'uniswap_v3'}, {'id': 'makermcd'}, {'id': 'zeroex'}, {'id': 'makermcd'}]",Flashloan detected,ethereum
"['0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x869981574213fe29d86d4ba74b7ff43e184e70af', '0x23a9292830fc80db7f563edb28d2fe6fb47f8624', '0xc76225124f3caab07f609b1d147a31de43926cd6', '0xb753428af26e81097e7fd17f40c88aaa3e04902c']","[{'id': 'uniswap_v2'}, {'id': 'sushi'}, {'id': 'saffron'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x44fac4b688738d9e59bc051a12b17647ecfbcf93', '0x1ffc57cada109985ad896a69fbcebd565db4290e', '0x0e26a21013f2f8c0362cfae608b4e69a249d5efc', '0x4e15361fd6b4bb609fa63c81a2be19d873717870', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2']","[{'id': 'sushi'}, {'id': 'fantom'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x121cc687cc05d3903577aaa6b78ccf5d6d5a0f2e', '0x96335e7cdbcd91fb33c26991b00cc13a87a811b9', '0x75001b3ffe0f77864c7dc64c55e1e22b205e4a07', '0x45080a6531d671ddff20db42f93792a489685e32', '0x82d7630c5eb722557de6d76575c9a7b8de718500']","[{'id': 'uniswap_v2'}, {'id': 'sushi'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0x82d7630c5eb722557de6d76575c9a7b8de718500', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x121cc687cc05d3903577aaa6b78ccf5d6d5a0f2e', '0x96335e7cdbcd91fb33c26991b00cc13a87a811b9', '0x75001b3ffe0f77864c7dc64c55e1e22b205e4a07', '0x45080a6531d671ddff20db42f93792a489685e32']","[{'id': 'uniswap_v2'}, {'id': 'sushi'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x703ad4b9434850c2b275cd874d60359b656fd63e', '0xffbe8b77ab6990f4f422e519ca602c59a59da730', '0xefb47fcfcad4f96c83d4ca676842fb03ef20a477', '0x9813037ee2218799597d83d4a5b6f3b6778218d9', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2']","[{'id': 'shibaswap'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x075908d20da94506dd97462d6c98c6cd3280f18f', '0x4085cafb2c519e6bf69ad410d91dbb6139948366', '0x4789d942c83b8263ac393e77ab252ccd9785719e', '0x7d5121505149065b562c789a0145ed750e6e8cdd', '0xdac17f958d2ee523a2206206994597c13d831ec7']",[{'id': 'tether'}],Flashloan detected,ethereum
"['0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x4d96369002fc5b9687ee924d458a7e5baa5df34e', '0xb2c29e311916a346304f83aa44527092d5bd4f0f', '0x8888801af4d980682e47f1a9036e589479e835c5']","[{'id': 'uniswap_v2'}, {'id': 'eightyeightmph'}, {'id': 'sushi'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x09a3ecafa817268f77be1283176b946c4ff2e608']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}, {'id': 'mirror_protocol'}, {'id': 'sushi'}]",Flashloan detected,ethereum
"['0x492575fdd11a0fcf2c6c719867890a7648d526eb', '0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9', '0x0000000000000000000000000000000000000000', '0xce4cf5dca6aee3b48b28a846b6253533e6790129', '0xb92ee05e7514ffedddbcd76f5e3064691f6ec79e', '0x1e6bb68acec8fefbd87d192be09bb274170a0548', '0xc6845a5c768bf8d7681249f8927877efda425baf', '0x6fbc3be5ee5273598d1491d41bb45f6d05a7541a', '0xec001d0000004536cad29291f4000000d029abb2', '0x84d1fad9559b8ac1fda17d073b8542c8fb6986dd', '0xf013d90e4e4e3baf420dfea60735e75dbd42f1e1', '0x0e8f4fc4c261d454b13c74507bce8c38aa990361', '0xeae736e5d6560169f9285c62492f8a89fb4ab790', '0xcb2286d9471cc185281c4f763d34a962ed212962', '0xd0e3f82ab04b983c05263cf3bf52481fbaa435b1', '0xb53c1a33016b2dc2ff3653530bff1848a515c8c5', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd46ba6d942050d489dbd938a2c909a5d5039a161', '0x8a32f49ffba88aba6eff96f45d8bd1d4b3f35c7d', '0x71cd6666064c3a1354a3b4dca5fa1e2d3ee7d303', '0xf5543cdd5f551635e13ebe07e47d01d0fc9cbbd5', '0x0f9f18d18c8227a276375940b39ca086fbde1604', '0x18152c9f77dadc737006e9430db913159645fa87', '0x3a38bbc6438d2ce2a9e8f116f315a23433755947', '0xa50ba011c48153de246e5192c8f9258a2ba79ca9', '0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c']","[{'id': 'aave_v2'}, {'id': 'sushi'}, {'id': 'mooniswap'}, {'id': 'aave_v2'}, {'id': 'zeroex'}, {'id': 'chainlink'}, {'id': 'chainlink'}, {'id': 'aave_v2'}, {'id': 'ampleforth'}, {'id': 'aave_v2'}, {'id': 'aave_v2'}]",Flashloan detected,ethereum
"['0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'sushi'}, {'id': 'mirror_protocol'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'mirror_protocol'}, {'id': 'zeroex'}, {'id': 'sushi'}]",Flashloan detected,ethereum
"['0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'sushi'}, {'id': 'zeroex'}, {'id': 'mirror_protocol'}]",Flashloan detected,ethereum
"['0x87da823b6fc8eb8575a235a824690fda94674c88', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'mirror_protocol'}, {'id': 'zeroex'}, {'id': 'sushi'}]",Flashloan detected,ethereum
"['0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}, {'id': 'mirror_protocol'}, {'id': 'sushi'}]",Flashloan detected,ethereum
"['0x87da823b6fc8eb8575a235a824690fda94674c88', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}, {'id': 'sushi'}, {'id': 'mirror_protocol'}]",Flashloan detected,ethereum
"['0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'mirror_protocol'}, {'id': 'sushi'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0xa47c8bf37f92abed4a126bda807a7b7498661acd']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}, {'id': 'mirror_protocol'}, {'id': 'sushi'}]",Flashloan detected,ethereum
"['0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x09a3ecafa817268f77be1283176b946c4ff2e608']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'mirror_protocol'}, {'id': 'zeroex'}, {'id': 'sushi'}]",Flashloan detected,ethereum
"['0x87da823b6fc8eb8575a235a824690fda94674c88', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'mirror_protocol'}, {'id': 'sushi'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0x4ad60235be56324b9dc08bb831a202405d47dc30', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xaaecf92bee252ad8a31fdb66aa80e733aa7de609']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'sushi'}, {'id': 'zeroex'}, {'id': 'mirror_protocol'}]",Flashloan detected,ethereum
"['0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'sushi'}, {'id': 'mirror_protocol'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'sushi'}, {'id': 'mirror_protocol'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
"['0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xaaecf92bee252ad8a31fdb66aa80e733aa7de609', '0x4ad60235be56324b9dc08bb831a202405d47dc30', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}, {'id': 'mirror_protocol'}, {'id': 'sushi'}]",Flashloan detected,ethereum
"['0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xaaecf92bee252ad8a31fdb66aa80e733aa7de609', '0x4ad60235be56324b9dc08bb831a202405d47dc30', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x09a3ecafa817268f77be1283176b946c4ff2e608']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'zeroex'}, {'id': 'sushi'}, {'id': 'mirror_protocol'}]",Flashloan detected,ethereum
"['0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x87da823b6fc8eb8575a235a824690fda94674c88']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'mirror_protocol'}, {'id': 'zeroex'}, {'id': 'sushi'}]",Flashloan detected,ethereum
"['0x1111111254fb6c44bac0bed2854e76f90643097d', '0xb5eb8cb6ced6b6f8e13bcd502fb489db4a726c7b', '0xc7b548ad9cf38721810246c079b2d8083aba8909', '0x0796cdcae0231e964f51751f905d0847133245a6', '0x00000000000000000000000000000000000072e4', '0x60594a405d53811d3bc4766596efd80fd545a270', '0x2a49eae5cca3f050ebec729cf90cc910fadaf7a2', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x6b175474e89094c44da98b954eedeac495271d0f', '0x0000000000000000000000000000000000000000', '0x35d1b3f3d7966a1dfe207aa4514c12a259a0492b', '0xf04a5cc80b1e94c69b48f5ee68a08cd2f09a7c3e', '0x000000000000000000000000a84429bfcf7d781c', '0x1eb4cf3a948e7d72a198fe073ccb8c7a948cd853', '0x0000000000000000000000000000000000000040', '0x5ef30b9986345249bc32d8928b7ee64de9435e39', '0x4b63d0944741a43bb2d463a8069b4b5a08dcce91', '0xb2ed5452713d9208d410a411a203c49faf6eee46', '0x0000000000000000000001134d0bc15555ff5585', '0x9759a6ac90977b93b58547b4a71c78317f391a28']","[{'id': 'makermcd'}, {'id': 'gnosis_safe'}, {'id': 'makermcd'}, {'id': 'uniswap_v3'}, {'id': 'makermcd'}, {'id': 'zeroex'}, {'id': 'makermcd'}]",Flashloan detected,ethereum
"['0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a', '0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xa47c8bf37f92abed4a126bda807a7b7498661acd']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'sushi'}, {'id': 'zeroex'}, {'id': 'mirror_protocol'}]",Flashloan detected,ethereum
"['0xd9ed413bcf58c266f95fe6ba63b13cf79299ce31', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0x32383816d11760906d5d9e7ea6d59231ce470398', '0xa558ea1a875f8b576f0728d32c39f62158e49b92', '0x0000000000000000000000000000000000000000', '0x61935cbdd02287b511119ddb11aeb42f1593b7ef', '0x58e327d64fc77fa36f698989623c3e4f058c8a89', '0x829bd824b016326a401d083b33d092293333a830', '0xd784927ff2f95ba542bfc824c8a8a98f3495f6b5', '0xddde1fa049209bc24b69d5fa316a56efec918d79', '0x030ba81f1c18d280636f32af80b9aad02cf0854e', '0xec368d82cb2ad9fc5efaf823b115a622b52bcd5f', '0x8a32f49ffba88aba6eff96f45d8bd1d4b3f35c7d', '0xc46e213cc97653a8ac24b005bc7e20badacb91b8', '0x775c559d9a48ce5a8444c1035c3a8921ab477b8e', '0xa26e80e7dea86279c6d778d702cc413e6cffa777', '0xc6845a5c768bf8d7681249f8927877efda425baf', '0x541dcd3f00bcd1a683cc73e1b2a8693b602201f4', '0xf63b34710400cad3e044cffdcab00a0f32e33ecf', '0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9', '0x95e6f48254609a6ee006f7d493c8e5fb97094cef', '0xed0f4eb8fddea7ef61102c675624ec765d0c07c4', '0x7a250d5630b4cf539739df2c5dacb4c659f2488d', '0x4e977830ba4bd783c0bb7f15d3e243f73ff57121', '0x4714efb0a03b5f78cc7bab887494ba1f0b89fc11', '0xb53c1a33016b2dc2ff3653530bff1848a515c8c5', '0x910bf2d50fa5e014fd06666f456182d4ab7c8bd2', '0x464c71f6c2f760dda6093dcb91c24c39e5d6e18c', '0x42476f744292107e34519f9c357927074ea3f75d', '0x0274c493b56e7d5e9ac6bcf6bfe18a3c59a77166', '0x5796b6589783238e9b3f6c88d520a6eb850e72ec', '0x5752e7fe7c6e092ebb2ddafe29e8fc5e315b9b25']","[{'id': 'zeroex_v3'}, {'id': 'aave_v2'}, {'id': 'uniswap_v2'}, {'id': 'aave_v2'}, {'id': 'zeroex'}, {'id': 'aave_v2'}, {'id': 'aave_v2'}, {'id': 'zeroex_v3'}]",Flashloan detected,ethereum
"['0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xebc44681c125d63210a33d30c55fd3d37762675b', '0x7865af71cf0b288b4e7f654f4f7851eb46a2b7f8', '0xab9bef8242c2b97772ae239a5d71c60496a06334', '0xbd63d492bbb13d081d680ce1f2957a287fd8c57c', '0x7521a523787ed81722cf676a2574f2cebca7e68f', '0x7df0b0dbd00d06203a0d2232282e33a5d2e5d5b0', '0xd736ebda454cbeb64db68b88579c4073b619efdd', '0x49e833337ece7afe375e44f4e3e8481029218e5c']","[{'id': 'value'}, {'id': 'zeroex'}, {'id': 'uniswap_v2'}]",Flashloan detected,ethereum
"['0x1cac7a07e8cb87b73d94747028845638d55d3fde', '0x57ab5aeb8bac2586a0d437163c3eb844246336ce', '0x87da823b6fc8eb8575a235a824690fda94674c88', '0x8b00ee8606cc70c2dce68dea0cefe632cca0fb7b', '0x09a3ecafa817268f77be1283176b946c4ff2e608', '0xa47c8bf37f92abed4a126bda807a7b7498661acd', '0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2', '0xd7c09e006a2891880331b0f6224071c1e890a98a']","[{'id': 'uniswap_v2'}, {'id': 'uniswap_v2'}, {'id': 'mirror_protocol'}, {'id': 'sushi'}, {'id': 'zeroex'}]",Flashloan detected,ethereum
